company,ticker,year,text
MSFT,MSFT,2024,"""global technology leader, we are also sustainability, and global sustainability. This means taking accountability for our operational world. From managing environmental footprints with committed to helping build the enabling societal footprint across our campuses, datacenters, Microsoft Cloud for Sustainability to accelerating conditions that will support a net zero economy. devices, software, and value chain. We look at our innovation for new climate technologies, We’re focused on accelerating"""
MSFT,MSFT,2024,"""the availability of operations across the entire life cycle of assets we’re working to empower our customers and new climate technologies, strengthening our climate and products, from design to building, usage, partners across industries. We are advancing policy agenda, helping to develop a more reliable and end of life. We are committed to sharing our greener software and reducing carbon intensity and interoperable carbon accounting system, learnings, accelerating markets, scaling solutions to"""
MSFT,MSFT,2024,"""improve device sustainability, and helping advocating for skilling programs to expand the across our value chain, and being transparent about organizations measure and manage the health of green workforce, and working to help enable a just our progress. the planet’s natural ecosystems with the Microsoft energy transition. Planetary Computer. Overview Microsoft sustainability Customer sustainability Global sustainability Appendix 09 Carbon Water Waste Ecosystems Microsoft sustainability How are"""
MSFT,MSFT,2024,"""we addressing our environmental footprint? Our sustainability work starts with taking Carbon 10 accountability for our operational footprint. In 2020, Water 23 we made a bold set of commitments: to be a carbon Waste 35 negative, water positive, zero waste company that protects ecosystems—all by 2030. Ecosystems 46 We are committed to sharing our learnings, accelerating markets, scaling solutions across our value chain, and being transparent about our progress. Captured by: Emilia Zamora Sourcing"""
MSFT,MSFT,2024,"""Engineer, United States Overview Microsoft sustainability Customer sustainability Global sustainability Appendix 1100 Carbon Water Waste Ecosystems Getting Amid this optimism, we face the realities of the complexity of the challenge. Addressing Scope 1, 2, and 3 emissions requires partnership and systemic action. We need to decarbonize supply chains to carbon 5M and take action to build the carbon-free electricity infrastructure needed by Microsoft, our suppliers, our partners, and the world."""
MSFT,MSFT,2024,"""negative In FY23, we contracted 5,015,019 In FY23 our emissions increased by 29.1% across metric tons of carbon removal Scope 1, 2, and 3 from our 2020 baseline, as we to be retired over the next continue to invest in the infrastructure needed to 15 years. advance new technologies. Carbon Since 2020, our Scope 1 and 2 emissions have Improving the measurement and 14 decreased by 6%. This result is driven by efficiency of our operations our ongoing work to advance clean energy Building markets and"""
MSFT,MSFT,2024,"""driving progress 18 procurement, green tariff programs, and use of Learnings and what’s next 22 unbundled renewable energy certificates. Our approach Scope 3 accounts for over 96% of our total emissions, which includes emissions from our supply Our commitment to becoming carbon negative chain, the life cycle of our hardware and devices, requires unprecedented innovation and partnership. and other indirect sources. Our Scope 3 emissions Over the last four years since setting our continue to be"""
MSFT,MSFT,2024,"""our most significant decarbonization sustainability targets, thousands of companies have challenge. Progress will take deep collaboration also joined the call to reach a net zero future and are across industries. taking steps, big and small, to help make that future Microsoft has taken a first-mover approach, making a reality. This year, technologies like AI brought long-term investments to bring more carbon-free renewed promise of the role innovation can play in electricity onto the grids where"""
MSFT,MSFT,2024,"""we operate, and accelerating progress. From improving measurement we continue to advocate for the expansion of clean to increasing datacenter efficiency and improving energy solutions around the world. energy transmission, technology can be a powerful accelerant for the pace and scale the world needs to achieve net zero. Overview Microsoft sustainability Customer sustainability Global sustainability Appendix 1111 Carbon Water Waste Ecosystems Our approach continued Our journey to Our targets Our"""
MSFT,MSFT,2024,"""progress carbon negative Reducing direct emissions Scope 1 and 2 emissions We will reduce our Scope 1 and 2 emissions to near zero by increasing Our Scope 1 and 2 emissions decreased by 6% from the 2020 base year. This energy efficiency, decarbonization of our operations, and reaching 100% result is driven by our ongoing work to advance clean energy procurement, We are committed to being carbon negative renewable energy by 2025. green tariff programs, and use of unbundled renewable energy"""
MSFT,MSFT,2024,"""certificates. by 2030 and by 2050 to remove from the Reducing value chain emissions Scope 3 emissions atmosphere an equivalent amount of all the carbon dioxide our company has emitted either By 2030, we will reduce our Scope 3 emissions by more than half from Our value chain or Scope 3 emissions increased by 30.9% from our 2020 directly or by our electricity consumption since a 2020 baseline. baseline. Microsoft continues to work to scale corporate clean energy we were founded in 1975. purchases"""
MSFT,MSFT,2024,"""across our supply chain and invest to help decarbonize hard-to abate industries, including steel, concrete, and other building materials used in our datacenters. Replacing with 100/100/0 carbon-free energy 19.8 GW of carbon-free energy By 2030, 100% of our electricity consumption will be matched by zero carbon In 2023, we increased our contracted portfolio of renewable energy assets to energy purchases 100% of the time. over 19.8 gigawatts (GW), including projects in 21 countries around the"""
MSFT,MSFT,2024,"""world. Removing the rest of our emissions 5M metric tons of carbon removal By 2030, Microsoft will remove more carbon than it emits. By 2050, We contracted 5,015,019 metric tons of carbon removal in FY23. We are we will remove an amount of carbon equivalent to all our historical continuing to build a portfolio of projects, balanced across low, medium, operational emissions. and high durability solutions. Working to help decarbonize the industrial sector At Microsoft, we are also partnering to"""
MSFT,MSFT,2024,"""address carbon-intensive industries such as building materials, chemical products, and fossil fuels for aviation, shipping, and trucking. Overview Microsoft sustainability Customer sustainability Global sustainability Appendix 1122 Carbon Water Waste Ecosystems Our approach continued Carbon Table 1–Breaking down our FY23 Scope 3 emissions by source Microsoft’s Scope 3 emissions continue to account for more than 96% of our total emissions, with the vast majority of these emissions coming from two"""
MSFT,MSFT,2024,"""categories upstream, Purchased Goods and Services (Category 1) and Capital Goods (Category 2), and one downstream, Use of Sold Products (Category 11). Scope 3 Categories 1 1 Purchased Goods & Services 36.23% 2 Capital Goods 38.24% 3 Fuel-and Energy-Related 3.39% Activities (Market-Based) 4 Upstream Transportation 1.99% Scope 3 Scope 1 5 Waste 0.05% 96.50% 0.94% 6 Business Travel 0.81% 7 Employee Commuting 1.22% 13 9 Downstream Transportation 0.45% 12 2 11 Use of Sold Products 14.05% 12 End of"""
MSFT,MSFT,2024,"""Life of Sold Products 0.03% Scope 2 11 2.56% 13 Downstream Leased Assets 0.05% Scope 2 and 3 emissions included in this chart are market-based. 4 3 Scope 3 emissions are management criteria values. 7 9 5 6 Find out more in our Data Fact Sheet Overview Microsoft sustainability Customer sustainability Global sustainability Appendix 1133 Carbon Water Waste Ecosystems Our approach continued Carbon Table 2–Tracking progress toward carbon negative by 2030 Microsoft’s overall emissions increased by"""
MSFT,MSFT,2024,"""29.1% in FY23, in relation to our base year. Additionally, we retired 605,354 metrics tons of carbon removal as part of achieving our annual target to be carbon neutral. A Scope 3 B Scope 2 C Scope 1 Retirements from Retirements from Projected Target carbon D E F G avoided emissions carbon removal carbon removal emissions B C 15M B C B C B C 12M 9M A 6M A A A 3M G 0M -3M D E E E E F -6M eOC snot cirteM 2 Key definitions Carbon-free electricity (CFE) Microsoft refers to the broader suite of"""
MSFT,MSFT,2024,"""technologies Scope 1 Scope 2 Scope 3 compatible with a fully decarbonized electricity system as CFE. CFE technologies include solar, Direct Indirect Indirect emissions emissions emissions geothermal, sustainable biomass, hydropower, created by a from the from all other nuclear, carbon capture utilization and storage, and company’s consumption activities others with zero direct emissions. activities of the in which we’re Renewable energy electricity or engaged Electricity technologies including"""
MSFT,MSFT,2024,"""wind, solar, heat we use geothermal, sustainable biomass, and sustainable hydropower.2 Since setting our targets Scopes 1, 2, and 3 in 2020, data has played an Indirect emissions from all other activities up and down the value chain such as upstream and increasingly important role downstream transportation, materials, and end-of- in our journey by allowing us life impacts, as well as all suppliers’ direct Scope 1 to better measure and manage and 2 emissions. our resource consumption. Scope 3"""
MSFT,MSFT,2024,"""represents over 96% of Microsoft’s annual emissions in FY23. Our Scope 3 emissions result primarily from the operations of our tens of thousands of suppliers (upstream) and the use of our products across millions of our customers (downstream). FY20 FY21 FY22 FY23 FY30 Tackling Scope 3 means decarbonizing industrial Base year Current year Target year processes such as steel, concrete, and other building material production for use in our campus and datacenter construction, as well as jet fuel for"""
MSFT,MSFT,2024,"""Find out more in our Data Fact Sheet business travel and logistics. Overview Microsoft sustainability Customer sustainability Global sustainability Appendix 1144 Carbon Water Waste Ecosystems Improving the Datacenter efficiency W e support carbon-free electricity infrastructure Measuring efficiency measurement through procurement Power usage effectiveness (PUE) is a ratio that and investment. describes how efficiently a datacenter uses energy. and efficiency The lower the number, the better the"""
MSFT,MSFT,2024,"""score. We design and build Microsoft datacenters as close of our operations to a PUE of 1.0 as possible. This year our datacenters delivered a design rating of 1.12 PUE and, with each new generation, we will strive to be even more efficient. Reducing the carbon intensity of our operations is the first pillar of our approach to carbon negative. Transitioning servers to a low-power state From the construction of our datacenters and We continue to seek opportunities to reduce server campuses to our"""
MSFT,MSFT,2024,"""daily operations, efficiency is built energy consumption. Using low-power server states, into our design and use. Since setting our targets in we observed a reduction in energy usage of up to 2020, data has played an increasingly important role 25% on unallocated servers, with a corresponding in our journey by allowing us to better measure and reduction in Scope 2 emissions. This year, we Improving resource utilization In 2023, these initiatives have directly contributed manage our resource"""
MSFT,MSFT,2024,"""consumption. At Microsoft, expanded our deployment of this technique from a to a roughly 7% reduction in datacenter power Datacenter resources are traditionally designed we strengthened our supply chain methodologies in few thousand servers in 2022 to around one million infrastructure and the associated embodied carbon. and built to accommodate peak power demands, 2023 to drive progress in major sectors like building by the end of 2023. This initiative reduces energy often resulting in"""
MSFT,MSFT,2024,"""underutilization and the necessity Microsoft is also increasing server utilization by materials, sustainable aviation fuel, and hardware. usage by thousands of megawatt-hours per month to construct new datacenters. Microsoft is focused oversubscribing central processing unit (CPU) cores across our global datacenters. A similar initiative on improving datacenter efficiency by minimizing of internal workloads that have low CPU utilization. targets servers that are awaiting maintenance, peak power"""
MSFT,MSFT,2024,"""consumption, effectively harnessing The direct impact in 2023 was an approximately reducing energy usage by hundreds of megawatt- unused power, and maximizing server density 1.5% reduction in datacenter hardware needs for the hours per month. within existing datacenters. This is achieved through Microsoft Azure platform–an improvement of three power harvesting driven by service level agreements times over 2022 with a proportional reduction in (SLAs), intelligent power-aware workload allocation,"""
MSFT,MSFT,2024,"""associated embodied carbon. and utilizing the inherent redundancy in Microsoft internal services to tap into datacenter capacity that is conventionally reserved for use only during power grid or infrastructure failures. Overview Microsoft sustainability Customer sustainability Global sustainability Appendix 1155 Carbon Water Waste Ecosystems Improving the measurement and efficiency of our operations continued Building operations Innovations in low-carbon concrete Additionally, an underground"""
MSFT,MSFT,2024,"""garage is set to be Achieving net zero is not something we can do and construction To minimize our carbon impact in constructing completed in FY24 as part of our Redmond campus alone. As 76.5% of our total emissions originate from modernization project and will include 130 EV our suppliers, we have a role to play in bringing datacenters, we build our datacenters to meet Infrastructure decarbonization charging stations with 176 additional EV charging the global supply chain with us on our journey"""
MSFT,MSFT,2024,"""to LEED Gold certification, with 37 datacenters already Our sustainability standards for new construction meeting this goal globally.3 LEED buildings also stations planned for future phases. net zero. continue to expand to meet our climate goals. use less water, utilize renewable energy and fewer As we continue to electrify our global fleet by 2030, By leaning into education and investing in New campus projects require the procurement of resources, create less waste, and preserve land and these"""
MSFT,MSFT,2024,"""projects will help us test and implement our meaningful tools for carbon reduction, we can move high-efficiency refrigeration systems, all-electric habitat. One example of innovation in this area is a EV infrastructure and apply it to more campuses these efforts up the supply chain tier. kitchens and mechanical systems, and non-fossil- series of pilots completed this year using a net- across the globe. fuel-powered backup power systems. Combustion is negative embodied carbon limestone"""
MSFT,MSFT,2024,"""alternative to no longer permitted for daily use in any new office traditional concrete. Derived from algae cultivation in Improve measurements across our construction project in our standard. We have also concert with other alternative cementitious materials, supply chain expanded our requirements to reduce embodied the combination yielded a concrete mix that met While we know that the majority of our emissions carbon in interior materials. our performance requirements and achieved an are from"""
MSFT,MSFT,2024,"""Scope 3, over 96% in 2023, we also needed estimated 65% embodied carbon reduction from greater precision on the drivers contributing to these conventional concrete of a similar strength. emissions. What we found is that these emissions Fleet electrification have three primary, interrelated drivers: On Microsoft campuses around the world, we are 1 Electricity use in both upstream embodied in making progress toward electrifying our fleet and what we purchase, and downstream from the eliminating"""
MSFT,MSFT,2024,"""dependence on fuel burning vehicles. usage of our products. To establish the infrastructure needed to support 2 K ey material procurement including our goal of operating a 100% electric fleet by 2030, semiconductors, steel, cement, aluminum, W e are working to scale carbon accounting 76.5% methodologies to drive progress across our we’re constructing an Electric Vehicle Fleet Facility and plastics. supply chain. that will house, charge, and maintain our electric 3 F uel use from direct travel,"""
MSFT,MSFT,2024,"""commuting, logistics, commute fleet of the future at our Redmond and embodied in what we purchase.4 In FY23, 76.5% of our total emissions headquarters. The project is currently in the design originated from our suppliers. We believe phase and is pursuing LEED Platinum certification. Microsoft also has a role to play in bringing the global supply chain with us on our journey to net zero. Overview Microsoft sustainability Customer sustainability Global sustainability Appendix 1166 Carbon Water"""
MSFT,MSFT,2024,"""Waste Ecosystems Improving the measurement and efficiency of our operations continued Partnering with our suppliers Advancing procurement Reducing emissions in Cloud Logistics Measuring semiconductor emissions Access to granular emissions data from our supply of carbon-free electricity In 2023, the Cloud Logistics team implemented a Driving targeted Scope 3 emission reductions chain is essential to identifying where our largest When we identified a near-term need to support three-pillar strategy"""
MSFT,MSFT,2024,"""for emissions reduction: requires more precise measurement. Scope 3 reduction opportunities exist and how these suppliers in decarbonizing their electricity For semiconductors, this means measuring emissions 1 Apply industry-leading data models, based on can be actioned. consumption, especially our smaller- to medium- drivers down to the square centimeter of silicon–a the Global Logistics Emissions Council (GLEC) sized suppliers who traditionally lack the expertise unit of measure required for"""
MSFT,MSFT,2024,"""life cycle assessment To understand the full extent of our Scope 3 carbon Framework, to obtain detailed emissions data for and resources to navigate this process on their (LCA)-based methodologies–and applying product- footprint, we piloted a new feature in Microsoft each shipment. This “digital twin” of our own, we partnered with climate solutions expert specific emissions factors. We modeled this for Sustainability Manager called the environmental, operations data earned us a finalist spot in"""
MSFT,MSFT,2024,"""3Degrees to launch Supplier REach, a renewable all high-impact components installed and sold social, and governance (ESG) value chain solution. Gartner’s 2024 “Power of the Profession” award. electricity portal. by Microsoft. In 2023, Microsoft Procurement acted as customer 2 U tilize data to optimize our supply chain, zero, as we used our own technology and utilized The portal assists with Microsoft supplier evaluation This advancement, which reflects Microsoft’s identifying efficiency gains"""
MSFT,MSFT,2024,"""that helped us avoid the ESG value chain solution as its disclosure and procurement of high-quality carbon-free application of leading-edge research findings from over 90,000 mtCO e emissions. These savings 2 platform to successfully collect emissions from electricity options based on factors such as their imec’s Sustainable Semiconductor Technologies were achieved by shifting cargo to more carbon- top in-scope suppliers. Additionally, due to the geography and energy load. and Systems (SSTS)"""
MSFT,MSFT,2024,"""program, enables us to quantify efficient transportation modes, consolidation, flexibility the ESG value chain solution offers, which specific products, manufacturers, geographic and network design. the Procurement Sustainability team was able to locations, and production stages are driving customize the platform to collect more advanced, 3 Drive transformational solutions in trucking, emissions. This specificity deepens our supplier granular emissions data from suppliers. In the future,"""
MSFT,MSFT,2024,"""shipping, and aviation. In partnership with our engagement efforts and focuses our policy and the ESG value chain solution will enable customers largest transportation service providers, we have advocacy discussions. to customize and collect detailed emissions data enabled them to source low-carbon or carbon- directly from suppliers. free logistics services. This led to the successful deployment of electric vehicles and sustainable fuels. To further our goal of sustainable transportation, we 90K"""
MSFT,MSFT,2024,"""joined collaborations like the Sustainable Aviation Buyers Alliance (SABA) and we have launched a new initiative with cargo-owning peers and suppliers that By using data to optimize our logistics supply plans to build the first electric interstate trucking chain, 90,000 mtCO e emissions were avoided. 2 corridor in the United States. Overview Microsoft sustainability Customer sustainability Global sustainability Appendix 1177 Carbon Water Waste Ecosystems Improving the measurement and efficiency"""
MSFT,MSFT,2024,"""of our operations continued Reducing the impact of our Greenhouse Gas Protocol LinkedIn supply chain In 2023, we submitted responses to four Greenhouse Our teams at LinkedIn have developed Healthy Gas Protocol (GHGP) surveys that kicked off GHGP’s Building transparency & Sustainable Building Materials specifications comprehensive review of its corporate carbon to guide our Workplace Design and Build team. Collaboration across Microsoft has led us to accounting guidance. Microsoft’s survey"""
MSFT,MSFT,2024,"""responses We have also provided input to and utilized the adapt an effective approach to shift from spend- articulated a vision for more accurate, consistent, Embodied Carbon in Construction Calculator (EC3) to process-based methodologies for measuring impact-relevant carbon accounting. We also for identification and evaluation of the carbon embodied carbon impact of construction materials. published a white paper laying out Microsoft’s intensity of workplace construction materials This"""
MSFT,MSFT,2024,"""methodology is based on a framework using approach, challenges, and innovations with respect alternatives. We have piloted a variety of initiatives, today’s best available third-party verified data to carbon accounting. including electrified kitchens in four sites, battery via Building Transparency’s EC3 tool. This new back-up and solar installation in one site, and methodology aims to appropriately incorporate Cognitive visual learning One of the key strategies employed to reduce installation"""
MSFT,MSFT,2024,"""of fault detection diagnosis (FDD) actual global warming potential of the materials we To improve data quality and reduce manual entry Scope 3 emissions of suppliers’ purchased foods in one site. We also conducted a battery versus buy, where data is available, with existing spend- errors, we have been developing a cognitive visual in FY23 was to increase local purchasing of generator carbon life cycle study. based methodologies, as we work to improve our learning (CVL) tool in partnership with"""
MSFT,MSFT,2024,"""the Microsoft agricultural products to, or above, 20% of total Scope 3 measurement and emissions. Finance team. The CVL AI tool will be capable Expanding campus initiatives purchasing spend, while partnering with regional of automatically reading utility invoices (such as producers focused on climate-smart agricultural At our LinkedIn campus in Omaha, Nebraska, we PDFs, Excel files, or image files) in any language practices and regenerative farming. have been accessing direct renewable energy"""
MSFT,MSFT,2024,"""and extracting the required data. Ultimately, this through our parking canopy solar installation since Mitigating carbon impacts of travel innovative tool will streamline reporting on our utility July 2022. In FY23, this solar installation project RY to source image consumption and replace a time-consuming third- We have also implemented an employee-facing provided approximately 17% of the building’s total of construction party application that is subject to manual error. travel solution called"""
MSFT,MSFT,2024,"""Tripkicks which supports our electricity, including helping to power the all- corporate sustainability initiatives. In partnership electric kitchen. with BCD and Advito, Tripkicks allows employees Reducing carbon through our to better understand their carbon impact before food programs they travel. As employees plan their trips, they are able to see accurate and ISO-Certified carbon At LinkedIn, we are committed to reducing dioxide figures, powered by Advito’s GATE4 carbon the carbon footprint"""
MSFT,MSFT,2024,"""of our food program and emissions methodology, for each flight option, have implemented various initiatives to achieve identifying the most sustainable options. that goal. Overview Microsoft sustainability Customer sustainability Global sustainability Appendix 1188 Carbon Water Waste Ecosystems Building markets Building markets Procuring carbon-free electricity Incorporating environmental justice principles into our carbon-free electricity Accelerating carbon-free electricity and driving"""
MSFT,MSFT,2024,"""procurement, we partnered with EKOenergy’s Climate Fund to enable the circularity installation of solar-powered refrigeration for a Kenyan fishing village, offering ice Microsoft’s unique position as one of the world’s progress Sustainability and clean water at 20% lower prices for 2,000 households and addressing food largest corporate renewable energy purchasers Champion: security and economic hardship by reducing fish harvest loss. provides the opportunity and responsibility to help facilitate"""
MSFT,MSFT,2024,"""a circular economy in the renewable energy John Tien We have begun embedding community funds in global power purchase agreements (PPAs)—for example, a 366-MW renewable energy deal in Ireland sector. Our leadership is enabling and supporting The ability of Microsoft and the technology sector to with European developer Statkraft includes such a fund to support local the market due to the scale of our procurement, meet net zero targets is dependent on our collective At Microsoft, I play community"""
MSFT,MSFT,2024,"""needs. laying the foundations for renewable energy ability to procure carbon-free electricity and a role in achieving infrastructure reuse and recycling, concurrently We also partnered with Clearloop to expand equitable access to clean energy decarbonize our supply chains. Microsoft continues our sustainability addressing environmental, community, and supply and help decarbonize the grid in the Mississippi Delta region, enabling a to build and scale carbon-free electricity through goals by"""
MSFT,MSFT,2024,"""working chain challenges. In advancing a circular economy 6.6-megawatt project in Mississippi through an upfront payment for long-term our procurement of renewable energy and investing with suppliers for all, we follow three principles: renewable energy credits. Microsoft helped get the project online and provided to bring more carbon-free electricity onto the grids to implement support for Clearloop’s model. where we operate. As one of the largest corporate 1 Requiring recycling of renewable"""
MSFT,MSFT,2024,"""best practices purchasers of renewable energy, we continue to seek energy infrastructure. and technology ways to diversify and scale-up supply of impactful 2 R equiring recycled materials in renewable energy solutions in the renewable energy and mechanisms enabling access infrastructure manufacturing. sourcing of memory for all. semiconductors. 3 U sing our voice on circular economy for The positive impact renewable energy public policy. of these efforts on Microsoft, our customers, and the"""
MSFT,MSFT,2024,"""planet inspires 6.6 MW me to believe that we all have the power to make a We are partnering with Clearloop to help difference, both in decarbonize the grid in the Mississippi Delta our personal and region, enabling a 6.6-megawatt project. professional lives. Overview Microsoft sustainability Customer sustainability Global sustainability Appendix 1199 Carbon Water Waste Ecosystems BBuuiillddiinngg mmaarrkkeettss aanndd ddrriivviinngg pprrooggrreessss ccoonnttiinnuueedd Advancing carbon dioxide"""
MSFT,MSFT,2024,"""removal (CDR) Progressing towards 2030 Carbon Table 3–Tracking progress toward carbon negative by 2030 At Microsoft, we continue to support the In FY23, we contracted 5,015,019 metric tons of development of carbon removal. In FY23 we carbon removal to be retired over the next 15 In FY23, we procured 5.015 million metric tons of carbon removals. Carbon removal contracted each accelerated procurement of various pathways, years. Many of these projects entail multi-year year includes credits retired"""
MSFT,MSFT,2024,"""in the same year and to be retired in future years, in support of our annual in-year carbon neutrality and 2030 carbon negative targets. building on our long-term agreement framework. commitments to carbon removal. Altogether we We worked through the details in each of those expect our contracts signed as of December 2023 to agreements to make sure we are building this first provide 875,000 metric tons toward our 2030 goal of generation of large-scale carbon dioxide removal greater than 5"""
MSFT,MSFT,2024,"""million metric tons. Projects signed in projects to be as impactful as possible. 2023 include the following. These multi-year agreements draw on our Reforestation in the Amazon: In November 2023, Total metric 5,015,019 tons contracted renewable energy procurement experience and are we signed a long-term offtake with Mombak for structured to help projects obtain external financing. carbon removal from reforestation in the Brazilian Our carbon removal contracts reflect general Amazon. We believe"""
MSFT,MSFT,2024,"""Mombak’s best-in-class project industry risks along with the specifics of individual design and work to bolster a crucial carbon sink and projects to ensure we are buying additional, durable, biome represent an extraordinary win for the climate measurable, and net negative carbon credits. and local communities. As we fill our balanced portfolio of greater than Breakdown 3,549,242 1,465,777 5 million metric tons a year starting in 2030, we are also buying novel solutions, for example enhanced"""
MSFT,MSFT,2024,"""rock weathering, to test what else will be ready for scale by 2030. 0M 1M 2M 3M 4M 5M 6M Metric tons 5M Annual in-year neutrality target 2030 carbon negative target In FY23, we procured 5.015 million metric tons of carbon removal in support of our carbon neutral and negative targets. Find out more in our Data Fact Sheet Overview Microsoft sustainability Customer sustainability Global sustainability Appendix 2200 Carbon Water Waste Ecosystems Building markets and driving progress continued"""
MSFT,MSFT,2024,"""Landmark BECCS in Europe: Our recent agreement Scaling up carbon removal Supporting global progress Microsoft is the first large commercial entity to use with Orsted shows the near-term potential of Heirloom direct air capture: Heirloom’s next direct Meeting our carbon negative goals is tightly linked Powerex’s wholesale 24×7 Clean Load Service for bioenergy with carbon capture and storage (BECCS). air capture (DAC) projects will prove their potential with global decarbonization. Supporting"""
MSFT,MSFT,2024,"""carbon- its new datacenter in Washington state. Under this This project will add carbon capture to an existing to scale towards the megatons per year that society free electricity infrastructure through procurement agreement, Powerex will match Microsoft’s hourly heat and power plant and then store the carbon needs this decade to stay on track for the goals and investment is critical to making this happen. It’s datacenter demand with direct deliveries of carbon- dioxide geologically to provide"""
MSFT,MSFT,2024,"""significant carbon of the Paris Agreement. Heirloom’s technology a challenge that is bigger than any one company, free hydro, solar, and wind power on a 24-hour, removals and anchor the high durability category of making and breaking limestone to take carbon but Microsoft has taken a first-mover approach, year-round basis—supplying reliable electricity this decade. dioxide out of air is simplicity itself. making long-term investments to bring more to our datacenter while also supporting our"""
MSFT,MSFT,2024,"""100/100/0 goal. Securing the sustainability of biomass for the Orsted Enhanced rock weathering: Our deals this year carbon-free electricity onto the grids where we project and future biomass-based pathways was a with UNDO and Lithos explore the novel carbon operate. We continue to seek ways to diversify and During the hours that Microsoft’s contracted major focus and drove us to support Carbon Direct’s removal pathways that will reduce outstanding scale-up supply of impactful renewable energy"""
MSFT,MSFT,2024,"""and renewable resources produce more electricity cross-sector work on this topic alongside Frontier market uncertainties, and which could feasibly scale mechanisms enabling access for all. than the datacenter can use, Powerex will take the Climate. We believe that the time for responsibly in the next several years. In addition to the science surplus renewable power, allowing hydro generation Partnering to scale clean energy scaling BECCS is here and look forward to the of enhanced rock"""
MSFT,MSFT,2024,"""weathering (ERW), we note that to be reduced and water to be conserved for coming wave of project developments. innovative business models will be important to Microsoft partnership goals are threefold: achieve later use. This will enable clean deliveries back to expand projects with such front-loaded costs. our own operational needs, accelerate the this datacenter in later hours, when Microsoft’s development of technologies that will help our contracted renewable resources produce less"""
MSFT,MSFT,2024,"""customers and partners, and rapidly increase the electricity than the datacenter needs. scale of the global sustainability market. Microsoft and Helion announced an agreement to In 2023, Microsoft increased its contracted provide Microsoft with electricity from its first fusion portfolio of renewable energy assets to over 19.8 power plant. The plant is expected to be online by gigawatts (GW) across 21 countries. We signed 2028 and will target power generation of 50 MW new PPAs around the world,"""
MSFT,MSFT,2024,"""including with AES in or greater, dramatically shortening the projected 19.8 GW Brazil, Constellation Energy in Virginia, Powerex in timeline for commercially viable fusion energy. Washington, Contact Energy in New Zealand, and The planned operational date for this first-of-its-kind Lightsource bp in Poland. facility is significantly sooner than typical projections We increased our contracted portfolio for deployment of commercial fusion power. of renewable energy assets to over 19.8 gigawatts."""
MSFT,MSFT,2024,"""W e support carbon-free electricity infrastructure through procurement and investment. Overview Microsoft sustainability Customer sustainability Global sustainability Appendix 2211 Carbon Water Waste Ecosystems Building markets and driving progress continued Advocating for clean energy infrastructure The Cajuina wind project The Skyward Community Solar project In August 2023, Microsoft hosted and participated Microsoft’s first power purchase agreement In Oregon, we signed on as the major"""
MSFT,MSFT,2024,"""commercial in the Asia-Pacific Economic Cooperation (APEC) in Brazil (154 MW) is sourced from the Cajuina partner on the Skyward Community Solar project, roundtable on GHG accounting standards on Wind Complex, developed by AES Brasil, and a solar farm in the Greater Portland area that August 4 and the APEC Energy Ministers Meeting on will be operated by an all-female operations generates nearly 3.6 million kilowatt-hours of August 15. and maintenance (O&M) team. AES Brasil is clean energy each"""
MSFT,MSFT,2024,"""year. Clean electricity from the the first company in the country to have a wind project is fed into the electric grid, replacing fossil Microsoft has a direct interest in an expanded farm operated and maintained locally by a team fuels and reducing carbon emissions from our and clean electric grid; with over 60 Azure regions composed entirely of women. workplace operations. operating now or coming soon, and more than 300 datacenters globally. Over half of these regions are in APEC economies."""
MSFT,MSFT,2024,"""Investing in sustainable aviation fuel In 2023, Microsoft entered a 10-year contract with World Energy for sustainable aviation fuel (SAF) certificates, aiming to replace 43.7 million gallons of fossil jet fuel, and jointly funded a large-scale global SAF purchase with International Airlines Group (IAG). Additionally, Microsoft joined the Roundtable on Sustainable Biomaterials (RSB), contributing to Deerfoot solar project RSB’s sustainability framework and participating The Deerfoot solar"""
MSFT,MSFT,2024,"""project in Canada (37 MW) in programs supporting SAF development. 43.7M is majority-owned (51%) by local First Nations, Together with RSB and Alaska Airlines, Microsoft Chiniki and Goodstoney. This project is expected launched SAF-now.org, an educational resource to generate economic returns for the Indigenous designed to empower key decision makers with Microsoft entered a 10-year contract with communities and contribute to the lasting information on topics most relevant to choosing SAF. World"""
MSFT,MSFT,2024,"""Energy for sustainable aviation fuel prosperity of the Nations for future generations. (SAF) certificates, aiming to replace 43.7 million gallons of fossil jet fuel. Overview Microsoft sustainability Customer sustainability Global sustainability Appendix 2222 Carbon Water Waste Ecosystems Learnings Growing the supply Partnership and Scaling markets for Measurement plays an Sharing our learnings for clean energy will investment remains lower-carbon materials important role in Scope to support"""
MSFT,MSFT,2024,"""global and require policy advocacy critical for Scope 3 requires investment 3 reduction construction efforts emissions reduction Microsoft decarbonization While lower-carbon building Driving Scope 3 reductions With our Redmond campus what’s next policy advocacy is expected Collaboration remains critical construction materials are requires developing better data modernization project still in to contribute to reducing our to success, for Microsoft and on the market today, they do visibility and"""
MSFT,MSFT,2024,"""more accurate progress, we are continuing to upstream emissions in two ways: our suppliers. While many of not exist at the volume, in and actionable methodologies catalog emissions, carbon, water, our suppliers are willing and the geographies, nor at the than are generally available and energy use data. This data 1 H elping to create more direct want to reduce their footprints, scale needed to decarbonize today. With improved life cycle will inform future construction corporate renewable they"""
